name,subdir,N,E,N_types,specificity,degree_mean,degree_hetero,max_edges,clustering_coeff,max_chordless_cycle,self_assembly_probability,tree_num,guided_assembly_probability,tree_depth,tree_leaves,tree_N
0_3_6_7_11_11,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_3_6_12_10_7,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_3_10_12_7_6,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_10_11_21_3_19_8_20_22_18_9_4_20_9_18,bl_1,13,12,6,0.953846153846154,1.8461538461538465,3.5384615384615383,12,0.0,0,,,,,,
0_21_3_20_10_18_8_7,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_22_21_20_5_18_15_2_19_20_9_9_8,bl_1,21,20,7,0.9484126984126984,1.9047619047619049,4.0,20,0.0,0,,,,,,
0_13_7_13_2_14_8_4_21_15_4_15_5_20_16_9_8_9,bl_1,24,23,8,0.9345238095238096,1.9166666666666667,4.0,22,0.0,0,,,,,,
0_13_22_18_6_8_3_4_14_4_9_4_17_17_4_16_5_8_9_8,bl_1,16,15,7,0.9270833333333334,1.875,3.625,14,0.0,0,,,,,,
0_7_13_12_6_3,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_21_17_11_22_14_9_2_14_4_19_5_8_4_16_5_8_9_4_17_5_8_9,bl_1,31,30,6,0.9387096774193548,1.935483870967742,4.0,30,0.0,0,,,,,,
0_3_13_6_12_22_5_19_9,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_2_16_10_20_12_9_7_6,bl_1,15,14,8,0.9428571428571428,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_7_10_12_21_3_9_14_5,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_21_9_2_22_8_5_16_17_5_19_8_20,bl_1,21,20,7,0.9484126984126984,1.9047619047619049,4.0,20,0.0,0,,,,,,
0_6_22_18_8_20_11_3,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_3_13_22_4_21_4_20_15_19_19_5_16_8_8_9_8,bl_1,15,14,7,0.9222222222222224,1.8666666666666667,3.6,14,0.0,0,,,,,,
0_7_3_10_13_21_5_15_9,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_22_6_16_3_13_20_8,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_13_13_22_3_14_9_6_5,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_10_3_7_13_21_15_9_5,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_11_11_21_16_8_7_3_4_17_20_8,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_10_6_3_10_7,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_13_22_14_2_6_9_16_5_4_15_5_8_8,bl_1,20,19,7,0.95,1.9,4.0,18,0.0,0,,,,,,
0_22_15_4_17_11_8_9_3_20_6,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_7_6_10_13_2_4_9_17_18_5_9,bl_1,19,18,7,0.9385964912280702,1.894736842105263,4.0,16,0.0,0,,,,,,
0_10_12_7_21_20_2_4_5_8_9_17_16_15_8,bl_1,22,21,8,0.9383116883116884,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_7_6_12_11_2_5_17_8,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_12_12_21_17_7_2_20_9_9_15_4_4_15_9_16_5_9,bl_1,22,21,8,0.9383116883116884,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_2_11_13_16_21_4_19_16_8_5_20_22_9_8_17_20_9,bl_1,25,24,7,0.9366666666666666,1.92,4.0,24,0.0,0,,,,,,
0_21_17_22_14_3_9_4_9_16_4_18_5_20_9_8,bl_1,15,14,7,0.9222222222222224,1.8666666666666667,3.6,14,0.0,0,,,,,,
0_2_5_8_12_14_13_7_6,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_10_12_3_7_21_19_8_4_9_14_20,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_12_6_12_22_5_15_2_17_8_4_14_4_15_8_8_9_5,bl_1,26,25,7,0.9423076923076924,1.9230769230769231,4.0,24,0.0,0,,,,,,
0_10_21_16_5_8_12_3_7,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_21_18_2_8_15_12_7_8_4_17_8_4_19_5_20_8,bl_1,26,25,8,0.9313186813186812,1.9230769230769231,4.0,24,0.0,0,,,,,,
0_11_3_13_21_8_4_17_15_9_22_19_4_5_9_5_19_9,bl_1,15,14,6,0.9333333333333332,1.8666666666666667,3.6,14,0.0,0,,,,,,
0_22_9_14_2_6_11_14_8_4_8_5_5_19,bl_1,20,19,7,0.95,1.9,4.0,18,0.0,0,,,,,,
0_6_10_12_22_3_20_15_8,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_3_7_6_13_11,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_22_11_16_8_21_17_20_20_8_2_18_4_15_9_5_9,bl_1,25,24,7,0.9366666666666666,1.92,4.0,24,0.0,0,,,,,,
0_7_12_3_13_6,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_2_5_9_14_21_20_8_13_7_16,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_13_6_13_2_4_7_17_16_4_16_20_8_8_8,bl_1,23,22,8,0.9254658385093169,1.9130434782608696,4.0,20,0.0,0,,,,,,
0_7_21_5_13_3_8_17,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_12_22_21_9_8_16_2_4_20_14_5_4_14_18_8_5_14_8_9,bl_1,29,28,7,0.9281609195402298,1.9310344827586208,4.0,28,0.0,0,,,,,,
0_22_13_14_21_16_8_5_20_9_2_14_8_20,bl_1,21,20,7,0.9484126984126984,1.9047619047619049,4.0,20,0.0,0,,,,,,
0_3_10_12_7_21_15_5_9,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_21_17_22_19_20_5_2_19_9_4_16_20_9_8_8,bl_1,25,24,7,0.9366666666666666,1.92,4.0,24,0.0,0,,,,,,
0_13_22_19_2_8_19_6_20_20_9,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_13_10_2_15_20_7_21_14_5_8_9,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_3_21_17_8_13_7_5,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_11_7_12_3_21_5_9_19,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_6_11_2_20_22_5_9_18_18_8,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_21_19_2_13_17_5_4_22_20_19_14_20_8_9_8_8,bl_1,23,22,7,0.9420289855072465,1.9130434782608696,4.0,22,0.0,0,,,,,,
0_10_2_13_18_8_22_17_6_20_9_20,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_6_11_11_3_22_8_15_20,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_3_22_14_4_16_10_20_8_9_6,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_11_21_7_9_10_19_3_5,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_12_2_14_11_6_7_9_5,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_2_22_18_8_4_13_18_17_9_9_4_15_4_18_5_9_9_4_19_9_20_6,bl_1,30,29,8,0.9261904761904762,1.933333333333333,4.0,28,0.0,0,,,,,,
0_3_6_22_4_5_16_11_16_9_8,bl_1,10,9,7,0.9333333333333332,1.8,3.4,8,0.0,0,,,,,,
0_12_21_2_14_16_4_22_4_15_20_19_14_9_5_9_5_8_8_8,bl_1,29,28,7,0.9281609195402298,1.9310344827586208,4.0,28,0.0,0,,,,,,
0_3_12_12_7_6,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_10_10_6_7_3,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_21_17_22_9_18_20_2_19_4_20_19_20_9_8_8,bl_1,23,22,6,0.9565217391304348,1.9130434782608696,4.0,22,0.0,0,,,,,,
0_13_2_12_8_7_4_16_21_17_14_4_5_4_19_8_15_5_9_9_9,bl_1,28,27,7,0.9404761904761904,1.9285714285714288,4.0,26,0.0,0,,,,,,
0_13_13_21_8_4_2_14_8_22_15_4_18_9_19_17_5_20_8_4_18_9_9_20,bl_1,27,26,7,0.9320987654320988,1.9259259259259256,4.0,26,0.0,0,,,,,,
0_11_7_12_2_16_6_4_8_17_9_20,bl_1,19,18,8,0.9323308270676692,1.894736842105263,4.0,16,0.0,0,,,,,,
0_10_12_2_8_19_7_5_6,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_13_21_8_5_13_18_7_3,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_2_8_12_11_18_20_6_22_4_17_15_8_20_8,bl_1,20,19,8,0.9428571428571428,1.9,4.0,18,0.0,0,,,,,,
0_2_22_17_14_4_18_20_4_21_15_5_16_5_8_9_9_8_9,bl_1,25,24,7,0.9366666666666666,1.92,4.0,24,0.0,0,,,,,,
0_3_12_11_6_7,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_11_13_3_22_20_14_9_21_17_8_5,bl_1,11,10,7,0.9393939393939392,1.818181818181818,3.4545454545454546,10,0.0,0,,,,,,
0_12_2_16_5_11_7_9_6,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_12_7_2_16_8_4_17_12_6_8_5,bl_1,19,18,7,0.9385964912280702,1.894736842105263,4.0,16,0.0,0,,,,,,
0_11_11_2_14_5_7_21_15_20_9_8,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_7_3_6_10_12,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_3_22_18_12_20_9_21_9_14_5,bl_1,11,10,7,0.9393939393939392,1.818181818181818,3.4545454545454546,10,0.0,0,,,,,,
0_21_17_8_10_2_5_16_22_17_20_5_8_9,bl_1,21,20,7,0.9484126984126984,1.9047619047619049,4.0,20,0.0,0,,,,,,
0_12_22_20_21_2_8_4_4_14_17_20_20_9_18_17_17_8_9_9,bl_1,27,26,6,0.9481481481481482,1.9259259259259256,4.0,26,0.0,0,,,,,,
0_11_7_3_6_11,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_2_18_11_4_18_11_4_17_5_6_7_8_8_8,bl_1,23,22,7,0.9347826086956522,1.9130434782608696,4.0,20,0.0,0,,,,,,
0_7_10_2_6_18_12_4_17_5_9_8,bl_1,19,18,7,0.9385964912280702,1.894736842105263,4.0,16,0.0,0,,,,,,
0_6_12_10_2_17_5_8_7,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_6_2_12_10_19_20_8_22_14_4_8_4_17_18_8_9_4_18_9_20,bl_1,24,23,8,0.9345238095238096,1.9166666666666667,4.0,22,0.0,0,,,,,,
0_11_11_6_3_22_18_20_8,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_3_11_10_7_21_5_18_9,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_13_10_22_6_17_5_9_3,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_13_6_3_11_22_19_4_17_8_8_5,bl_1,10,9,7,0.9333333333333332,1.8,3.4,8,0.0,0,,,,,,
0_2_11_22_20_21_19_5_16_8_4_16_15_4_14_5_8_8_9_9,bl_1,25,24,7,0.9366666666666666,1.92,4.0,24,0.0,0,,,,,,
0_7_12_12_6_3,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_13_6_2_16_8_4_11_17_22_16_5_20_9_9,bl_1,22,21,8,0.9383116883116884,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_11_11_3_6_22_16_4_8_18_9_5,bl_1,10,9,7,0.9333333333333332,1.8,3.4,8,0.0,0,,,,,,
0_22_20_14_12_8_3_6,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_6_2_9_4_19_22_8_8_13_14_14_5_20,bl_1,22,21,8,0.9383116883116884,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_6_13_12_7_3,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_21_15_12_20_9_22_5_17_9_2_9_14_20,bl_1,21,20,7,0.9484126984126984,1.9047619047619049,4.0,20,0.0,0,,,,,,
0_21_7_5_17_10_3_8,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_10_6_3_13_7,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_11_11_7_21_20_19_8_3,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_2_4_7_11_15_5_6_10_14_9_8,bl_1,19,18,7,0.9385964912280702,1.894736842105263,4.0,16,0.0,0,,,,,,
0_13_11_7_2_5_19_9_21_4_14_19_9_4_14_20_8_9,bl_1,22,21,8,0.9383116883116884,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_3_11_10_7_21_20_15_8,bl_1,8,7,8,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_11_11_3_22_16_5_9_6,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_13_11_22_3_4_8_5_15_9_15_6,bl_1,10,9,7,0.9333333333333332,1.8,3.4,8,0.0,0,,,,,,
0_2_21_13_22_9_19_14_19_8_8_4_4_5_20_18_15_20_8_8,bl_1,29,28,7,0.9281609195402298,1.9310344827586208,4.0,28,0.0,0,,,,,,
0_6_7_13_11_2_18_20_8,bl_1,15,14,8,0.9428571428571428,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_6_22_18_3_12_4_8_18_9_4_17_9_20,bl_1,12,11,8,0.9226190476190476,1.8333333333333333,3.5,10,0.0,0,,,,,,
0_11_3_6_11_7,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_12_6_12_22_8_2_16_20_15_4_19_9_9_4_4_4_15_17_4_19_14_20_8_9_9_9,bl_1,28,27,8,0.9285714285714286,1.9285714285714288,4.0,26,0.0,0,,,,,,
0_11_13_3_7_6,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_3_21_5_8_15_7_12,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_6_7_11_10_2_14_4_15_20_9_8,bl_1,19,18,8,0.9323308270676692,1.894736842105263,4.0,16,0.0,0,,,,,,
0_22_15_4_6_19_5_2_10_9_4_19_14_20_9_9_9,bl_1,24,23,8,0.9345238095238096,1.9166666666666667,4.0,22,0.0,0,,,,,,
0_6_11_10_7_2_14_5_9,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_3_21_12_17_22_15_8_5_5_9,bl_1,11,10,6,0.9454545454545454,1.818181818181818,3.4545454545454546,10,0.0,0,,,,,,
0_12_22_3_21_20_16_9_20_14_9,bl_1,11,10,6,0.9636363636363636,1.818181818181818,3.4545454545454546,10,0.0,0,,,,,,
0_21_4_19_15_12_20_7_3_8_8,bl_1,10,9,8,0.9285714285714286,1.8,3.4,8,0.0,0,,,,,,
0_11_22_4_5_21_2_8_4_16_9_19_5_9_14_9_16_19_5_8,bl_1,25,24,6,0.948,1.92,4.0,24,0.0,0,,,,,,
0_22_17_20_21_8_20_14_8_3,bl_1,11,10,6,0.9636363636363636,1.818181818181818,3.4545454545454546,10,0.0,0,,,,,,
0_21_11_14_9_2_18_22_17_20_4_20_17_8_20_8_8,bl_1,25,24,6,0.952,1.92,4.0,24,0.0,0,,,,,,
0_12_13_3_7_21_5_17_9,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_12_10_7_2_18_8_6_5,bl_1,15,14,7,0.9444444444444444,1.8666666666666667,4.0,12,0.0,0,,,,,,
0_11_3_11_22_19_8_5_6,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_22_15_13_2_17_21_15_4_20_15_8_5_4_17_4_16_5_9_9_8_8_9,bl_1,31,30,7,0.9247311827956988,1.935483870967742,4.0,30,0.0,0,,,,,,
0_12_6_12_22_19_5_8_3,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_10_2_8_16_12_22_15_20_21_8_19_8_20_5,bl_1,21,20,7,0.9484126984126984,1.9047619047619049,4.0,20,0.0,0,,,,,,
0_21_10_4_17_5_14_9_9_3_22_16_9_4_20_16_9,bl_1,15,14,7,0.9222222222222224,1.8666666666666667,3.6,14,0.0,0,,,,,,
0_21_7_16_5_10_9_2_19_9_20,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_6_7_10_3_10,bl_1,5,4,3,1.1,1.6,2.8,2,0.0,0,,,,,,
0_2_13_20_13_19_22_18_21_20_19_9_8_8_4_18_5_8,bl_1,23,22,7,0.9420289855072465,1.9130434782608696,4.0,22,0.0,0,,,,,,
0_13_13_3_22_17_8_5_6,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_12_10_2_19_20_9_6_22_5_17_9,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_7_11_11_2_5_15_21_18_20_9_9,bl_1,18,17,8,0.9484126984126984,1.8888888888888888,4.0,16,0.0,0,,,,,,
0_3_6_12_13_22_5_16_8,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_10_11_3_7_21_9_18_5,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_21_5_7_19_11_9_3,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_10_21_8_19_3_5_7_12,bl_1,8,7,7,0.9375,1.75,3.25,6,0.0,0,,,,,,
0_10_6_13_22_16_4_15_4_18_9_9_2_16_5_8_8_5,bl_1,22,21,7,0.946969696969697,1.9090909090909087,4.0,20,0.0,0,,,,,,
0_7_3_12_12_21_9_14_4_16_8_4_16_4_20_16_9_9,bl_1,14,13,8,0.9183673469387755,1.8571428571428572,3.5714285714285716,12,0.0,0,,,,,,
